source,title,price_million_vnd,price_raw,price_per_m2_million,area_m2,bedrooms,floors,frontage_m,road_width_m,direction,property_type,legal_status,district,address,description,url,scraped_at
homedy_land_list,"Bán Đất Tặng Nhà C3 Hòa Cường Nam Đường 7,5m Gần đường Thăng Long Gía Rẻ Nhất Thị Trường",3900.0,"3,9 Tỷ",65.0,60.0,,,,7.5,,land,,Hai Chau,Hai Chau,"🌺🌺 BÁN ĐẤT TẶNG NHÀ C3 HÒA CƯỜNG NAM GIÁ RẺ NHẤT THỊ TRƯỜNG 3,X TỶ🌻🌻 Vị trí: Song song đường 2/9, cắt đường Thăng Long khu sầm uất, gần trường...",https://homedy.com/ban-dat-quan-hai-chau-da-nang/tang-nha-c3-hoa-cuong-nam-duong-75m-gan-thang-long-gia-re-nhat-thi-truong-es2364981,2026-05-18T22:02:19
homedy_land_list,"Bán lô 164m2 đường 10m5, Trần Duy Chiến, Sơn Trà, Đà Nẵng. Giá 12.2 tỷ",12200.0,"12,2 Tỷ",74.39,164.0,,,,10.0,,land,,Son Tra,Son Tra,"BÁN LÔ ĐẤT 164m2 MẶT TIỀN TRẦN DUY CHIẾN – SƠN TRÀ – ĐÀ NẴNG 🔥📍 Vị trí: Đường Trần Duy Chiến, phường An Hải Bắc, quận Sơn Trà, Đà Nẵng📐 Diện tích:...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-164m2-duong-10m5-tran-duy-chien-gia-12-2-ty-es3154236,2026-05-18T22:02:33
homedy_land_list,Lô đất trục 7m5 lề 4m5 hồ sĩ tân lên số nhà 30 sạch đẹp ko cống trụ !,7500.0,"7,5 Tỷ",59.52,126.0,,,5.0,,,land,,,,"Lô đất trục 7m5 lề 4m5 HỒ SĨ TÂN lên số nhà 30 sạch đẹp ko cống trụ !DT : 126m2 ngang 5mHướng : Đông namVị trí gần dự án sông kết nối 10m5 PHẠM HUY THÔNG,...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-truc-7m5-le-4m5-ho-si-tan-len-so-nha-30-sach-dep-ko-cong-tru-es3151989,2026-05-18T22:02:33
homedy_land_list,Chào bán lô đất hồ sĩ tân,7500.0,"7,5 Tỷ",59.52,126.0,,,5.0,,,land,,,,CHÀO BÁN LÔ ĐẤT HỒ SĨ TÂN Lô đất trục 7m5 lề 4m5 HỒ SĨ TÂN lên số nhà 30 sạch đẹp ko cống trụ !DT : 126m2 ngang 5mHướng : Đông NamVị trí gần dự án sông kết...,https://homedy.com/ban-dat-quan-son-tra-da-nang/chao-lo-ho-si-tan-es3151871,2026-05-18T22:02:33
homedy_land_list,Lô đất trục 7m5 lề 4m5 hồ sĩ tân lên số nhà 30 sạch đẹp ko cống trụ !,7500.0,"7,5 Tỷ",59.52,126.0,,,5.0,,,land,,,,"Lô đất trục 7m5 lề 4m5 HỒ SĨ TÂN lên số nhà 30 sạch đẹp ko cống trụ !DT : 126m2 ngang 5mHướng : Đông namVị trí gần dự án sông kết nối 10m5 PHẠM HUY THÔNG,...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-truc-7m5-le-4m5-ho-si-tan-len-so-nha-30-sach-dep-ko-cong-tru-es3151869,2026-05-18T22:02:33
homedy_land_list,"Lô đất góc ngã ba đẹp, 2 mặt tiền đường Nguyễn Đình – Phước Trường 12 – Hoàng Bích Sơn Diện tích s",27500.0,"27,5 Tỷ",125.0,220.0,,,9.3,,,land,,Son Tra,Son Tra,"Lô đất góc ngã ba đẹp, 2 mặt tiền đường Nguyễn Đình – Phước Trường 12 – Hoàng Bích SơnDiện tích sổ: 220.6m² (ngang 9.3m), siêu hiếm tại khu vựcPhía trước có...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-nga-ba-dep-2-mat-tien-duong-nguyen-dinh-phuoc-truong-12-hoang-bich-dien-tich-s-es3138367,2026-05-18T22:02:33
homedy_land_list,Bán cặp đất Hồ Nghinh – Tô Hiến Thành – vị trí trung tâm tài chính – 215m² – giá 43 tỷ,43000.0,43 Tỷ,200.0,215.0,,,,,,land,,Son Tra,Son Tra,"Vị trí đắc địa: Cặp đất mặt tiền Hồ Nghinh, đoạn sắp mở rộng đường – ngay trung tâm tài chính sôi động bậc nhất Đà NẵngDiện tích: 215m² (gồm 2 lô: 65.82 và...",https://homedy.com/ban-dat-quan-son-tra-da-nang/cap-ho-nghinh-to-hien-thanh-vi-tri-trung-tam-tai-chinh-215m-gia-43-ty-es3138369,2026-05-18T22:02:33
homedy_land_list,"Cần bán đất đường phan bá vành, sơn trà, đà nẵng",6300.0,"6,3 Tỷ",42.0,150.0,,,10.0,,,land,,Son Tra,Son Tra,"Bán đất đường Phan Bá Vành, Sơn Trà, Đà Nẵng- Dt: 150m2 (10x15)m- Đường: 10,5m- Vị trí đất nằm trong khu biệt thự Harbour Villa Sơn Trà Đà Nẵng, xung quanh...",https://homedy.com/ban-dat-quan-son-tra-da-nang/can-duong-phan-ba-vanh-es3147749,2026-05-18T22:02:43
homedy_land_list,"Cần bán nhanh lô đất 2 mặt tiền đường lý nhật quang, gía bán lỗ",13200.0,"13,2 Tỷ",54.55,242.0,,,10.0,,,land,,Son Tra,Son Tra,"Bán đất lô góc 2MT đường Lý Nhật Quang & Dương Lâm, Sơn Trà, Đà Nẵng- Dt: 242m2 (ngang 10m) - Đường chính rộng 10.5m , lề 5m- Vị trí cực đẹp đắc địa,...",https://homedy.com/ban-dat-quan-son-tra-da-nang/can-nhanh-lo-2-mat-tien-duong-ly-nhat-quang-gia-es3147731,2026-05-18T22:02:43
homedy_land_list,🔴💥đất lô góc 2mt ngô thì hiệu & nguyễn đình hoàn,23500.0,"23,5 Tỷ",71.21,330.0,,,,,,land,,Son Tra,Son Tra,"🔴💥ĐẤT LÔ GÓC 2MT NGÔ THÌ HIỆU & NGUYỄN ĐÌNH HOÀN👉Bán đất đường lô góc 2MT Ngô Thì Hiệu & Nguyễn Đình Hoàn, Sơn Trà, Đà Nẵng👉Dt: 333m2👉Đường:...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-2mt-ngo-thi-hieu-nguyen-dinh-hoan-es3147701,2026-05-18T22:02:43
homedy_land_list,🔴💥bán đất đường phan bá vành - vị trí đẹp,6300.0,"6,3 Tỷ",42.0,150.0,,,10.0,,,land,,Son Tra,Son Tra,"🔴💥ĐẤT ĐƯỜNG PHAN BÁ VÀNH👉Bán đất đường Phan Bá Vành, Sơn Trà, Đà Nẵng👉Dt: 150m2 (ngang 10m)👉Đường: 10,5m, vĩa hè 5m👉Vị trí: khu vực kinh doanh sầm...",https://homedy.com/ban-dat-quan-son-tra-da-nang/duong-phan-ba-vanh-vi-tri-dep-es3147696,2026-05-18T22:02:43
homedy_land_list,🔴💥bán đất lô góc 2mt đường lý nhật quang & dương lâm,13200.0,"13,2 Tỷ",54.55,242.0,,,10.0,,,land,,Son Tra,Son Tra,"🔴💥ĐẤT LÔ GÓC 2MT ĐƯỜNG LÝ NHẬT QUANG & DƯƠNG LÂM👉Bán đất lô góc 2MT đường Lý Nhật Quang & Dương Lâm, Sơn Trà, Đà Nẵng👉Dt: 242m2 (ngang 10m)...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-2mt-duong-ly-nhat-quang-lam-es3147691,2026-05-18T22:02:43
homedy_land_list,🔴💥siêu hot - lô đất vàng đường mai hắc đế - vị trí đắc địa - sát cầu rồng,12500.0,"12,5 Tỷ",121.36,103.0,,,5.4,10.5,,land,,Son Tra,Son Tra,"=SIÊU HOT - LÔ ĐẤT VÀNG ĐƯỜNG MAI HẮC ĐẾ - VỊ TRÍ ĐẮC ĐỊA - SÁT CẦU RỒNG- Sơn Trà, Đà Nẵng- Dt: 102,6m2 (5,4x19)m- Đường 10,5m, lề 5m- Vị trí: Gần cầu Rồng,...",https://homedy.com/ban-dat-quan-son-tra-da-nang/sieu-hot-lo-vang-duong-mai-hac-de-vi-tri-dac-dia-sat-cau-rong-es3147421,2026-05-18T22:02:43
homedy_land_list,Cần bán nhanh lô đất đường mai hắc đế - vị trí đắc địa nay sát cầu rồng,12500.0,"12,5 Tỷ",121.36,103.0,,,,,,land,,,,"Cần bán nhanh lô đất đường MAI HẮC ĐẾ - VỊ TRÍ ĐẮC ĐỊA nay sát cầu RỒNGCách chợ đêm, cầu Rồng chỉ vài bước chân Diện tích: 103m²Mặt tiền siêu rộng gần 6m –...",https://homedy.com/ban-dat-quan-son-tra-da-nang/can-nhanh-lo-duong-mai-hac-de-vi-tri-dac-dia-nay-sat-cau-rong-es3147247,2026-05-18T22:02:43
homedy_land_list,"Bán lô đất gần biển Võ Nguyên Giáp, gồm 3 mặt tiền thông thoáng",9800.0,"9,8 Tỷ",98.99,99.0,,,,,,land,,Son Tra,Son Tra,Bán Lô Đất Biển gồm 3 Mặt Thông Thoáng 💢 🛑* Lô đất đường: TÂN PHÚ 1 ( cách biển chỉ 250m )🔹️- Gồm 1 mặt tiền và 2 mặt giáp đường thoát hiểm nên cực...,https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-gan-bien-vo-nguyen-giap-gom-3-mat-tien-thong-thoang-es3145172,2026-05-18T22:02:43
homedy_land_list,Hàng hiếm còn sót lại khu vip xây căn hộ cách biển Mân Thái 100m,8200.0,"8,2 Tỷ",91.11,90.0,,,,5.0,,land,,Son Tra,Son Tra,"Còn sót lại 1 lô đường 5m5 cách biển 100m,hướng đông diện tích 90m phì hợp xây căn hộ hay khách sạn đều ok.khu vực khách du lịch sầm uất,nhà hàng quán ăn...",https://homedy.com/ban-dat-quan-son-tra-da-nang/hang-hiem-con-sot-lai-khu-vip-xay-can-ho-cach-bien-man-thai-100m-es3144075,2026-05-18T22:02:43
homedy_land_list,Bán lô đất 2 mặt kiệt xe tải đổ trước nhà sát đường chính,3950.0,"3,95 Tỷ",55.63,71.0,,,,,,land,,Son Tra,Son Tra,"cần tiền xây nhà mình bán lại lô đất 2 mặt kiệt siêu đẹp,kiệt chính 4,5m oto đậu đỗ trước nhà thoải mái,kiệt bên cạnh 3m.hướng đông và nam nên rất mát,cách...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-2-mat-kiet-xe-tai-do-truoc-nha-sat-duong-chinh-es3139438,2026-05-18T22:02:43
homedy_land_list,🌟 Bán đất Trần duy chiến - Sát biển mỹ khê - kề bên Sun Costa Residence 🌟,11000.0,11 Tỷ,97.35,113.0,,,,,,land,,Son Tra,Son Tra,"🌟 BÁN ĐẤT MẶT TIỀN ĐƯỜNG TRẦN DUY CHIẾN – SÁT BIỂN MỸ KHÊ – KẾ BÊN SUN COSTA RESIDENCE 🌟📍 Vị trí siêu đẹp – Trần Duy Chiến, giáp Vương Thừa Vũ, quận Sơn...",https://homedy.com/ban-dat-quan-son-tra-da-nang/tran-duy-chien-sat-bien-my-khe-ke-ben-sun-costa-residence-es3143241,2026-05-18T22:02:43
homedy_land_list,"💥 BÁN đất đep - Lưng tựa núi , mặt hướng biển - Quận Sơn Trà 💥",4800.0,"4,8 Tỷ",53.33,90.0,,,4.5,5.0,,land,,Son Tra,Son Tra,"💥 BÁN ĐẤT ĐẸP - LƯNG TỰA NÚI, MẶT HƯỚNG BIỂN - THÍCH THIỆN CHIẾU 💥📍 Vị trí cực đẹp – Đường Thích Thiện Chiếu✅ Diện tích: 4,5 x 20m✅ Đường rộng 5m5, xe ô...",https://homedy.com/ban-dat-quan-son-tra-da-nang/dep-lung-tua-nui-mat-huong-bien-es3143232,2026-05-18T22:02:43
homedy_land_list,Cần bán nhanh lô đất đường mai hắc đế - vị trí đắc địa nay sát cầu rồng,12500.0,"12,5 Tỷ",121.36,103.0,,,,,,land,,,,"Cần bán nhanh lô đất đường MAI HẮC ĐẾ - VỊ TRÍ ĐẮC ĐỊA nay sát cầu RỒNGCách chợ đêm, cầu Rồng chỉ vài bước chân Diện tích: 103m²Mặt tiền siêu rộng gần 6m –...",https://homedy.com/ban-dat-quan-son-tra-da-nang/can-nhanh-lo-duong-mai-hac-de-vi-tri-dac-dia-nay-sat-cau-rong-es3142333,2026-05-18T22:02:43
homedy_land_list,🔴💥siêu hot - lô đất vàng đường mai hắc đế - vị trí đắc địa - sát cầu rồng,12500.0,"12,5 Tỷ",121.36,103.0,,,5.4,10.5,,land,,Son Tra,Son Tra,"=SIÊU HOT - LÔ ĐẤT VÀNG ĐƯỜNG MAI HẮC ĐẾ - VỊ TRÍ ĐẮC ĐỊA - SÁT CẦU RỒNG- Sơn Trà, Đà Nẵng- Dt: 102,6m2 (5,4x19)m- Đường 10,5m, lề 5m- Vị trí: Gần cầu Rồng,...",https://homedy.com/ban-dat-quan-son-tra-da-nang/sieu-hot-lo-vang-duong-mai-hac-de-vi-tri-dac-dia-sat-cau-rong-es3142036,2026-05-18T22:02:43
homedy_land_list,💎💎 Chính Chủ Bán Lô Đất Biển Mặt Tiền An Cư 5 - Sơn Trà. Diện tích 85M2. Thương Lượng Trực Tiếp,10000.0,10 Tỷ,117.65,85.0,,,5.0,,,land,,Son Tra,Son Tra,💎💎 Chính Chủ Bán Lô Đất Biển Mặt Tiền An Cư 5 - Sơn Trà. Diện tích 85M2☎ SĐT/ZALO: 0838.636.646 (Anh Hiếu Chính Chủ )📐 Diện tích 85m2. Ngang 5m. Đường...,https://homedy.com/ban-dat-quan-son-tra-da-nang/chinh-chu-lo-bien-mat-tien-an-cu-5-dien-tich-85m2-thuong-luong-truc-tiep-es3139391,2026-05-18T22:02:43
homedy_land_list,"Chào bán lô góc 2 mặt tiền đỗ thế chấp và phước trường 8, sơn trà",24000.0,24 Tỷ,164.38,146.0,,,8.0,,,land,,Son Tra,Son Tra,"Chào bán lô góc 2 mặt tiền Đỗ Thế Chấp và Phước Trường 8, Sơn Trà- Diện tích: 145.5m2 ngang 8m- Hướng: Đông - Nam- Đường quy hoạch rộng 7.5m và 5.5m- Tuyến...",https://homedy.com/ban-dat-quan-son-tra-da-nang/chao-lo-goc-2-mat-tien-do-the-chap-va-phuoc-truong-8-es3138430,2026-05-18T22:02:43
homedy_land_list,Bán đất mặt tiền Vân Đồn – vị trí hiếm – diện tích lớn 954m² – giá chỉ 39 tỷ,39000.0,39 Tỷ,40.88,954.0,,,,,,land,,Son Tra,Son Tra,"Diện tích: 954m² – thế đất vuông vức, mặt tiền rộng, phù hợp phát triển dự án lớnVị trí: Nằm trên trục đường Vân Đồn, trung tâm thành phố Đà Nẵng – kết nối...",https://homedy.com/ban-dat-quan-son-tra-da-nang/mat-tien-van-don-vi-tri-hiem-dien-tich-lon-954m-gia-chi-39-ty-es3138371,2026-05-18T22:02:43
homedy_land_list,🔴💥bán đất lô góc 2 mặt tiền đường đỗ thế chấp & phước trường 8,24000.0,24 Tỷ,164.38,146.0,,,8.0,,,land,,Son Tra,Son Tra,"Bán đất LÔ GÓC 2 mặt tiền đường Đỗ Thế Chấp & Phước Trường 8- Sơn Trà, Đà nẵng- DT: 145,4m ngang 8m- Đường quy hoạch: 7.5m & 5.5m- Vị trí: Lô góc...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-2-mat-tien-duong-do-the-chap-phuoc-truong-8-es3138059,2026-05-18T22:02:58
homedy_land_list,Bán nhanh lô đất 2 mặt tiền trước / sau đường Lê Thước gần Toà Căn Hộ Tashi,10000.0,10 Tỷ,111.11,90.0,,,5.0,5.5,,land,,Son Tra,Son Tra,"Bán đất 2 mặt tiền trước / sau mặt tiền Lê Thước - Sơn Trà- Diện tích 90m ngang 5m x dài 18m- Hướng Nam , đường 5.5m- Giá 10 tỷ",https://homedy.com/ban-dat-quan-son-tra-da-nang/nhanh-lo-2-mat-tien-truoc-sau-duong-le-thuoc-gan-toa-can-ho-tashi-es3134464,2026-05-18T22:02:58
homedy_land_list,"🔴💥bán đất đường phan bá vành, sơn trà, đà nẵng",8500.0,"8,5 Tỷ",56.67,150.0,,,10.0,,,land,,Son Tra,Son Tra,"Bán đất đường Phan Bá Vành, Sơn Trà, Đà Nẵng- Dt: 150m2 (ngang 10m)- Đường: 10,5m, vĩa hè 5m- Vị trí: khu vực kinh doanh sầm uất, thích hợp kinh doanh xây...",https://homedy.com/ban-dat-quan-son-tra-da-nang/duong-phan-ba-vanh-es3133801,2026-05-18T22:02:58
homedy_land_list,"Bán đất đường phan huy chú, ngay dự án sun cosmo cầu trần thị lý",15000.0,15 Tỷ,80.21,187.0,,,,,,land,,,,"Bán đất đẹp đường Phan Huy Chú, An Hải Tây, ngay dự án Sun Cosmo Cầu Trần Thị Lý- Diện tích đất: 187m2- Đường: 7m5- Vị trí đẹp, gần sông Hàn , tòa chung cư...",https://homedy.com/ban-dat-quan-son-tra-da-nang/duong-phan-huy-chu-ngay-du-an-sun-cosmo-cau-tran-thi-ly-es3132100,2026-05-18T22:02:58
homedy_land_list,Chính chủ bán đất đường phan bá vành - thông ngô thì hiệu,8500.0,"8,5 Tỷ",56.67,150.0,,,10.0,,,land,,Son Tra,Son Tra,"Chính chủ Bán đất đường Phan Bá Vành - Thông Ngô Thì Hiệu- Sơn Trà, Đà Nẵng- Dt: 150m2 (ngang 10m)- Đường: 10,5m Giá: 8.5 tỷ thương lượng - Liên hệ để xem...",https://homedy.com/ban-dat-quan-son-tra-da-nang/chinh-chu-duong-phan-ba-vanh-thong-ngo-thi-hieu-es3132098,2026-05-18T22:02:58
homedy_land_list,Chính chủ bán đất đường phan bá vành - thông ngô thì hiệu,8500.0,"8,5 Tỷ",56.67,150.0,,,10.0,,,land,,Son Tra,Son Tra,"Chính chủ Bán đất đường Phan Bá Vành - Thông Ngô Thì Hiệu- Sơn Trà, Đà Nẵng- Dt: 150m2 (ngang 10m)- Đường: 10,5m Giá: 8.5 tỷ thương lượng - Liên hệ để xem...",https://homedy.com/ban-dat-quan-son-tra-da-nang/chinh-chu-duong-phan-ba-vanh-thong-ngo-thi-hieu-es3131533,2026-05-18T22:02:58
homedy_land_list,🔴💥bán đất lô góc 2 mặt tiền đường lê mạnh trinh,21000.0,21 Tỷ,146.85,143.0,,,8.0,,,land,,Son Tra,Son Tra,"Bán đất LÔ GÓC 2 mặt tiền đường Lê Mạnh Trinh- Sơn Trà, Đà nẵng- DT: 143m ngang 8m- Đường rộng: 5,5m- Vị trí: Cách biển 200m, Xung quanh nhiều khách sạn....",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-2-mat-tien-duong-le-manh-trinh-es3131365,2026-05-18T22:02:58
homedy_land_list,"Lô góc 2 mặt tiền, nằm ngay giao lộ lê mạnh trinh và phước tường 8.",21000.0,21 Tỷ,146.85,143.0,,,,,,land,,Son Tra,Son Tra,"Lô góc 2 mặt tiền, nằm ngay giao lộ Lê Mạnh Trinh và Phước Tường 8. - Khu vực sầm uất, trung tâm Sơn Trà, thích hợp kinh doanh nhà hàng, khách sạn hoặc đầu...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-2-mat-tien-nam-ngay-giao-le-manh-trinh-va-phuoc-tuong-8-es3131357,2026-05-18T22:02:58
homedy_land_list,🔴💥bán đất lô góc 2 mặt tiền đường lê mạnh trinh,21000.0,21 Tỷ,146.85,143.0,,,8.0,,,land,,Son Tra,Son Tra,"Bán đất LÔ GÓC 2 mặt tiền đường Lê Mạnh Trinh- Sơn Trà, Đà nẵng- DT: 143m ngang 8m- Đường rộng: 5,5m- Vị trí: Cách biển 200m, Xung quanh nhiều khách sạn....",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-2-mat-tien-duong-le-manh-trinh-es3130809,2026-05-18T22:02:58
homedy_land_list,"🔴💥bán lô đất 2 mặt tiền hoàng sa, sơn trà, đà nẵng",28500.0,"28,5 Tỷ",209.56,136.0,,,,,,land,,Son Tra,Son Tra,"Bán lô đất 2 mặt tiền Hoàng Sa, Sơn Trà, Đà nẵng- DT: 137m- Mặt tiền Hoàng ra và kẹp kiệt 4m bên hông- Đường rộng: 30m, lề 9m- Vị trí: Mặt tiền đường Hoàng...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-2-mat-tien-hoang-sa-es3130009,2026-05-18T22:02:58
homedy_land_list,"🔴💥bán đất đường phan bá vành, sơn trà, đà nẵng",8500.0,"8,5 Tỷ",56.67,150.0,,,10.0,,,land,,Son Tra,Son Tra,"Bán đất đường Phan Bá Vành, Sơn Trà, Đà Nẵng- Dt: 150m2 (ngang 10m)- Đường: 10,5m, vĩa hè 5m- Vị trí: khu vực kinh doanh sầm uất, thích hợp kinh doanh xây...",https://homedy.com/ban-dat-quan-son-tra-da-nang/duong-phan-ba-vanh-es3130006,2026-05-18T22:02:58
homedy_land_list,"🔴💥bán đất lô liền kề đường phan huy chú, sơn trà, đà nẵng",15000.0,15 Tỷ,80.21,187.0,,,10.0,6.0,,land,,Son Tra,Son Tra,"Bán đất lô liền kề đường Phan Huy Chú, Sơn Trà, Đà Nẵng- Dt: 187m2 (10x18.7)m- Đường 6m, lề 3m- Vị trí: Nằm trên trục đường 6m thông thoáng, trục đường kinh...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-lien-ke-duong-phan-huy-chu-es3128417,2026-05-18T22:02:58
homedy_land_list,"Bán đất nở hậu mt đặng vũ hỷ-cách biển mỹ khê 600m, 122m2-0905848545",14000.0,14 Tỷ,114.75,122.0,,,,,,land,,Son Tra,Son Tra,"📍BÁN ĐẤT MẶT TIỀN ĐẶNG VŨ HỶ-CON ĐƯỜNG HOT NHẤT KV BIỂN Mỹ Khê, Đà Nẵng, SƠN TRÀ TRONG 2 NĂM NAY - Tặng dãy trọ trên đất 📍NỞ HẬU TÀI LỘC ————————-✅ Vị...",https://homedy.com/ban-dat-quan-son-tra-da-nang/no-hau-mt-dang-vu-hy-cach-bien-my-khe-600m-122m2-0905848545-es3126988,2026-05-18T22:02:58
homedy_land_list,🔴💥cần bán 1 cặp đất đường vường thừa vũ - gần biển,33000.0,33 Tỷ,183.33,180.0,,,10.0,,,land,,Son Tra,Son Tra,"Bán đất đường Vường Thừa Vũ - Gần biển- Sơn Trà, Đà Nẵng- Dt: 180m2 (10x18)m - Đường: 2 làn 33m, vỉa hè 4,5m - Vị trí: Sát bãi tắm biển Phạm Văn Đồng, gần...",https://homedy.com/ban-dat-quan-son-tra-da-nang/can-1-cap-duong-vuong-thua-vu-gan-bien-es3125312,2026-05-18T22:02:58
homedy_land_list,Mặt tiền Siêu Khủng - Trần Hưng Đạo 307m2 - Vị trí đắc địa kinh doanh - View Cầu Rồng,50000.0,50 Tỷ,162.87,307.0,,,,,,land,,Son Tra,Son Tra,"Kính chào quý anh/chị đầu tư.A/C muốn tìm kiếm cơ hội đầu tư bất động sản ""chắc thắng"" tại Đà Nẵng?Mặt tiền 307m² Trần Hưng Đạo này chính là ""chìa khóa"" mở...",https://homedy.com/ban-dat-quan-son-tra-da-nang/mat-tien-sieu-khung-tran-hung-dao-307m2-vi-tri-dac-dia-kinh-doanh-view-cau-rong-es3120400,2026-05-18T22:02:58
homedy_land_list,Duy nhất 1 mảnh 532m2 Vị trí đẹp - Lê Hữu Trác - Sơn Trà. Đầu tư siêu lời,29500.0,"29,5 Tỷ",55.45,532.0,,,,,,land,,Son Tra,Son Tra,"Kính gửi quý nhà đầu tư,Không dài dòng và cầu kì. Tôi khẳng định đây là BĐS có giá rẻ nhưng lại sinh lời mạnh mẽ nhất trong khu vực Sơn Trà này! Hình...",https://homedy.com/ban-dat-quan-son-tra-da-nang/duy-nhat-1-manh-532m2-vi-tri-dep-le-huu-trac-dau-tu-sieu-loi-es3118592,2026-05-18T22:03:13
homedy_land_list,Những siêu phẩm đất biển vị trí vàng đáng đầu tư trên tuyến đường biển Đà Nẵng,30000.0,30 Tỷ,196.08,153.0,,,,,,land,,Son Tra,Son Tra,NHỮNG SIÊU PHẨM ĐẦU TƯ TRÊN TUYẾN ĐƯỜNG BIỂN ĐÀ NẴNGBạn đang tìm kiếm một cơ hội đầu tư với giá trị tăng trưởng ổn định và dòng tiền hấp dẫn? Hãy khám phá...,https://homedy.com/ban-dat-quan-son-tra-da-nang/nhung-sieu-pham-bien-vi-tri-vang-dang-dau-tu-tren-tuyen-duong-es3088315,2026-05-18T22:03:13
homedy_land_list,Chào bán lô đất biển Võ Nguyên Giáp Đà Nẵng - Cung đường Resort Villa đẳng cấp,50000.0,50 Tỷ,178.57,280.0,,,,,,land,,Son Tra,Son Tra,"CHÀO BÁN LÔ ĐẤT BIỂN VÕ NGUYÊN GIÁP- CUNG ĐƯỜNG RESORT VILLA ĐẲNG CẤP Vị trí: Đối diện Pullman, Premier villa, gần bên Hồ Xuân...",https://homedy.com/ban-dat-quan-son-tra-da-nang/chao-lo-bien-vo-nguyen-giap-cung-duong-resort-villa-dang-cap-es3088283,2026-05-18T22:03:13
homedy_land_list,"Bán lô góc 2 mặt tiền, gần biển, sơn trà, đà nẵng",7900.0,"7,9 Tỷ",53.74,147.0,,,,,,land,,Son Tra,Son Tra,"Hạ giá 300tr bán nhanh lô đất đẹp 2mt.Chào bán lô đất đẹp, gần biển+ Vị trí đường Thành Vinh 3+ Lô 2mt dt rộng 147m2+ Thích hợp đầu tư xây căn hộ, villa...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-goc-2-mat-tien-gan-bien-es3076441,2026-05-18T22:03:13
homedy_land_list,"bán lô đất khu phố du lịch đi bộ xuống biển ,diện tích ổn giá rẻ",6600.0,"6,6 Tỷ",68.75,96.0,,,,,,land,,Son Tra,Son Tra,"kiệt ô tô tận cửa ,địa thế kinh doanh cực tốt ,khu vực có nhiều khách du lịch thuê Xung quanh nhiều khách sạn ,nhà hàng ăn uống Sát biển Mỹ Khê...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-khu-pho-du-lich-di-bo-xuong-bien-dien-tich-on-gia-re-es2988853,2026-05-18T22:03:13
homedy_land_list,Lô đất đẹp kiệt ô tô vào tận cửa vuông nở hậu,3600.0,"3,6 Tỷ",48.0,75.0,,,,,,land,,Son Tra,Son Tra,"Đất đẹp vuông vắn nở hậu Khu dân đông thân thiện Phù hợp xây ở kinh doanh ,xây căn hộ Gần biển và các tiện ích khác .Đã có sổKIỆT Ô TÔ TẢI...",https://homedy.com/ban-dat-quan-son-tra-da-nang/lo-dep-kiet-o-to-vao-tan-cua-vuong-no-hau-es2983221,2026-05-18T22:03:13
